ID	Label	log2FC	SE	pvalue	adj.pvalue	baseMean
SCO4950	mu_wt45	-1.83260245204016	0.11471692096818	1.82692399389614e-58	2.55867230073705e-56	510.64411495208
SCO4951	mu_wt45	-1.44868482628164	0.150014576019994	4.40988450426449e-23	1.70377951561312e-21	482.480700312614
SCO4952	mu_wt45	-0.0523967684892053	0.107011910665153	0.608866145348291	0.730732544447842	444.158504331615
SCO4953	mu_wt45	0.339533535905536	0.216518983549401	0.0637637633080577	0.134833970241331	100.073495846215
SCO4954	mu_wt45	1.36010832316308	0.206657142893619	4.2881791849073695e-12	6.699639312196909e-11	588.584358955048
SCO4955	mu_wt45	1.5564467826818	0.136364688293064	3.33830648069318e-31	1.84382660056878e-29	738.850170233651
SCO4956	mu_wt45	0.757027396712456	0.136777574486017	6.5847434207992e-09	6.84935578903556e-08	1285.7227244526
SCO4957	mu_wt45	0.12880995353125	0.0726310572361215	0.0712981635101389	0.147466111922473	894.474989731178
SCO4958	mu_wt45	-0.267437893306495	0.0710601976247997	0.0001256226711915	0.0006239763205545	2771.66783369511
SCO4959	mu_wt45	-0.371981612519055	0.166348337811508	0.0134902495341248	0.0368783642719207	120.667431621321
SCO4960	mu_wt45	-0.137376388861613	0.121272512806162	0.231893364336637	0.368688355258919	317.590933825148
SCO4961	mu_wt45	-0.503358281124174	0.0916561991691804	1.62600285115676e-08	1.62455291230859e-07	866.000959699528
SCO4962	mu_wt45	0.229671548125502	0.0899783044935873	0.0085735878157356	0.02504381722116	684.627223067122
SCO4963	mu_wt45	0.669932977897846	0.113601515094391	9.689139041354381e-10	1.12248031759738e-08	973.977468975154
SCO4964	mu_wt45	0.330050624056013	0.147850317747555	0.0156354303197343	0.0417388291346754	507.80829236481
SCO4965	mu_wt45	-0.107281133417751	0.0783417463344602	0.159307955309209	0.277779522785711	1449.66029617428
SCO4966	mu_wt45	-0.0614468400887723	0.126664397594032	0.610233417886455	0.731690858029565	383.327561983829
SCO4967	mu_wt45	0.0675699756541093	0.102787686555208	0.510844691754383	0.651154707854644	1764.98164396082
SCO4968	mu_wt45	-0.176479397625955	0.0785955012441314	0.0217172548645501	0.0552476256576926	779.517748885601
SCO4969	mu_wt45	-0.0031468372939623	0.0865661143687364	0.969534935751831	0.979400116061516	686.653531043832
SCO4970	mu_wt45	1.1317810052606	0.207823218893078	5.9131625325251704e-09	6.22509177752952e-08	129.818895980111
SCO4971	mu_wt45	0.913531738103455	0.170825677632136	1.34249567843515e-08	1.35685484612975e-07	305.610877913671
SCO4972	mu_wt45	-0.0080805287500356	0.118950548471687	0.933283189310235	0.956453685320812	200.104886786716
SCO4973	mu_wt45	0.0660368686137159	0.209829456555758	0.711021331602917	0.805974895759745	49.262502969481
SCO4974	mu_wt45	-0.183631083224028	0.247499168115817	0.345658334751904	0.496065566232238	37.5366963689195
SCO4975	mu_wt45	-0.0926032601376696	0.091908701792367	0.299964221319688	0.446586823806058	933.149020794941
SCO4976	mu_wt45	0.467497139913993	0.118776508719094	3.83307492976216e-05	0.0002139701542642	896.592176151109
SCO4977	mu_wt45	0.441151515513425	0.132781943199918	0.0004169899336928	0.0018250290457329	251.534110863282
SCO4978	mu_wt45	0.490870298171069	0.132957784717123	9.07722528339876e-05	0.0004665313099455	401.562856026887
SCO4979	mu_wt45	1.88533862341421	0.14854986171852	4.6142660218249e-38	3.3508970749234e-36	3708.82500809267
SCO4980	mu_wt45	0.642354718173667	0.141851127822917	1.61283451760776e-06	1.20384831150731e-05	241.917372726345
SCO4981	mu_wt45	0.929553372719429	0.113462223253815	4.04534690399361e-17	1.04711735207993e-15	466.340271233195
SCO4982	mu_wt45	0.144484024509999	0.15530565029967	0.312318844675205	0.461128896609117	356.733361448213
SCO4983	mu_wt45	0.710978966321543	0.285743195498368	0.0024120253832904	0.0084793882031139	2272.99774725259
SCO4984	mu_wt45	0.0970102143491903	0.0722062012889867	0.171439376609462	0.294509736093123	957.273329792793
SCO4985	mu_wt45	0.288234487843538	0.240304358772096	0.139559561121234	0.250817057257982	60.151136947004
SCO4986	mu_wt45	0.519036386633718	0.138985302650582	7.00143329301299e-05	0.0003680445128492	308.701013040199
SCO4987	mu_wt45	0.63927711690395	0.155211670376326	1.01055132839763e-05	6.52325437746717e-05	216.391850422024
SCO4988	mu_wt45	1.52591757445928	0.202612813905693	4.41270804389244e-15	9.20448648623628e-14	75.9013952860443
SCO4989	mu_wt45	0.571020790384872	0.153653527248609	6.41534133464353e-05	0.0003401996084354	357.724933585177
SCO4990	mu_wt45	0.643164519501023	0.142445431689386	1.68652389921132e-06	1.25378264848477e-05	263.298161089868
SCO4991	mu_wt45	0.877138364162579	0.223343991139163	1.30814025399646e-05	8.20123422229752e-05	104.117974270628
SCO4992	mu_wt45	-0.135121788879021	0.0913854180895283	0.127735266541696	0.233947157714544	1715.54119033295
SCO4993	mu_wt45	-0.127247137830687	0.122456495348774	0.272857207303544	0.417646189867622	516.506008679281
SCO4994	mu_wt45	0.0232825753685509	0.168588610661781	0.880287382454339	0.924242830065513	196.756871109028
SCO4995	mu_wt45	-0.265025248338719	0.184401126648719	0.103246776723405	0.198965357057167	104.783699959095
SCO4996	mu_wt45	-0.117062920315024	0.15601347858586	0.409565977983032	0.559201390825421	151.83061441128
SCO4997	mu_wt45	-0.23996188767641	0.173179484546883	0.124682038126765	0.229892370136459	140.796737936414
SCO4998	mu_wt45	-0.253716801714367	0.198364821110479	0.138193837283796	0.249333854570236	145.057055504743
SCO4999	mu_wt45	0.193442275400609	0.392110174462198	0.287473072539417	0.434338529748921	6.48058938031597
SCO5000	mu_wt45	-0.143606629419267	0.256614375952075	0.465489684040396	0.611530249904326	38.7412437722919
SCO5001	mu_wt45	-0.0197184538329434	0.238536001257156	0.916127973775472	0.946416187871579	38.0894252121523
SCO5002	mu_wt45	0.0931240789820045	0.248614163753853	0.631506101019801	0.747382277093451	30.1092000913114
SCO5003	mu_wt45	0.181721068076579	0.229245847881112	0.332782871226067	0.482442894459527	48.8575025922704
SCO5004	mu_wt45	-0.621240430407616	0.124531078073714	1.69024135393647e-07	1.46319679237569e-06	624.326842063755
SCO5005	mu_wt45	-0.648730035773448	0.150748402097489	4.48859383894142e-06	3.10989765713936e-05	382.535249434112
SCO5006	mu_wt45	-0.534540801121192	0.122887231665983	4.83551803008318e-06	3.30644881516498e-05	827.2305679901
SCO5007	mu_wt45	-0.356810339209055	0.116686121038671	0.0013046116016676	0.0049718507249171	374.939294194882
SCO5008	mu_wt45	-0.621322846209164	0.125398132092786	2.0447867292094e-07	1.74888356785053e-06	297.231931743543
SCO5009	mu_wt45	-0.530855809863902	0.137610202157756	4.08385124782923e-05	0.0002269996125919	361.517411664124
SCO5010	mu_wt45	-0.76187324050721	0.131298361842098	1.30468502035686e-09	1.48084581977697e-08	370.641560856085
SCO5011	mu_wt45	-0.218382751406663	0.140868995062779	0.0954419145844138	0.187090961281069	438.480947575557
SCO5012	mu_wt45	-0.327935632294617	0.118629248865822	0.0036564917476806	0.0121671042753753	364.535512095359
SCO5013	mu_wt45	-0.483989967590258	0.12507565898138	4.52938249529234e-05	0.0002491530378045	442.94280258259
SCO5014	mu_wt45	-0.0716030863418253	0.101496309307035	0.464550909334336	0.61050147149953	683.110160103126
SCO5015	mu_wt45	-0.274518200282935	0.128026078950171	0.0228344932855299	0.0576637276047169	418.782330440544
SCO5016	mu_wt45	0.0200519641104452	0.186500860104219	0.903593722915386	0.939406888762642	98.0947325769424
SCO5017	mu_wt45	0.0446631332268465	0.156459601415811	0.756566305246015	0.83739056337066	122.947868725275
SCO5018	mu_wt45	0.400165434021666	0.342085747071961	0.0874083346546762	0.174438567098378	20.2794743478431
SCO5019	mu_wt45	0.0387765710065548	0.311146610323213	0.840011153808277	0.895501900138415	11.0146198593268
SCO5020	mu_wt45	-0.243514186606904	0.174548726743316	0.11805029749095	0.22081289845493	97.7801165840522
SCO5021	mu_wt45	-0.429241047984403	0.11848231222252	0.0001385087008941	0.0006819358073527	274.408359811759
SCO5022	mu_wt45	-0.47809518276539	0.119978516447121	2.87816495818135e-05	0.0001662256831149	470.716779428404
SCO5023	mu_wt45	-0.504607382857603	0.111794267670618	2.31217917118749e-06	1.68066925297715e-05	974.556519023184
SCO5024	mu_wt45	0.113295407622073	0.0886331921394612	0.188328376195509	0.315341471925999	796.157925802533
SCO5025	mu_wt45	0.191071942259273	0.109194833114424	0.0660216650460292	0.138522995112332	322.647217774719
SCO5026	mu_wt45	0.0474554497181452	0.146061398937803	0.721320090629746	0.812155419208254	124.984343823792
SCO5027	mu_wt45	0.463491641057261	0.181083564771265	0.0043220590376881	0.0140016146355177	99.1008675171698
SCO5028	mu_wt45	-0.755152805593474	0.151772033326417	1.25882594774683e-07	1.1118211608309e-06	2607.93616237334
SCO5029	mu_wt45	-0.479325316021614	0.0579975481565821	5.66988211449559e-17	1.4579962434094702e-15	28378.9185044663
SCO5030	mu_wt45	-0.283451949524695	0.122704229772834	0.0143167334199612	0.0388398963032706	384.59550483279
SCO5031	mu_wt45	-0.382634465902296	0.140792108791198	0.0039842809887021	0.0130732296735587	394.07854715144
SCO5032	mu_wt45	-0.461677761140269	0.129784845695894	0.0001628656555618	0.000791305436822	754.093605424601
SCO5033	mu_wt45	0.3962390500604	0.151594268445131	0.0045409167933947	0.0145662210268282	201.175006583398
SCO5034	mu_wt45	0.279550541537045	0.114250769948078	0.0103125088321727	0.029283492675862	352.041569117027
SCO5035	mu_wt45	-0.110187967698432	0.169860143311283	0.470396995289127	0.616531355957992	103.331966705146
SCO5036	mu_wt45	0.345932419004983	0.18744150785304	0.0363338368576407	0.0843594678728467	103.999474607398
SCO5037	mu_wt45	-0.0638706097041636	0.233213556738461	0.732229191508039	0.820171068546891	46.2075459411723
SCO5038	mu_wt45	0.190625831187404	0.1110222667083	0.072940289622686	0.15046572633107	332.241118109392
SCO5039	mu_wt45	0.200036527269205	0.12250899324094	0.0838221934579377	0.168915072787925	781.310625604645
SCO5040	mu_wt45	-0.376054440479993	0.074113336490363	2.23427274497418e-07	1.90264941789712e-06	2954.25008779564
SCO5041	mu_wt45	-0.248290974366323	0.0906415141678366	0.0047694086672842	0.01514432071964	800.434618346205
SCO5042	mu_wt45	-0.106005364766293	0.124099736356269	0.364246897700501	0.514365937822295	658.891950226131
SCO5043	mu_wt45	0.158961160134444	0.272047478843	0.429488755567463	0.578279881530577	28.7855630020842
SCO5044	mu_wt45	-0.252944355337957	0.0809274026695763	0.0013125157265185	0.0049995438771661	1229.5197875598
SCO5045	mu_wt45	-0.310286831894195	0.0967075604790118	0.0008913755276273	0.0035632305113053	347.428821407542
SCO5046	mu_wt45	-0.407511567877167	0.128990000250733	0.0008077997674999	0.0032674438249107	776.583672084411
SCO5047	mu_wt45	-0.304227455586831	0.0921306498993722	0.0006470303214694	0.002686841209282	1342.05596962137
SCO5048	mu_wt45	-0.148661629610643	0.101232157775615	0.127282101022301	0.233350518540885	416.771325577703
SCO5049	mu_wt45	-0.0694136073481472	0.143530966413972	0.604831631811417	0.727923475267221	142.922040829454
SCO5050	mu_wt45	-0.303465107435633	0.167668839754242	0.0445424096705787	0.0996423613937103	202.72575847745
SCO5051	mu_wt45	-0.329685395580699	0.138282557553672	0.0103163533613245	0.0292838072431662	162.133837710622
SCO5052	mu_wt45	0.107632065136251	0.350060517800126	0.554938001445187	0.689212786276263	4.48860999759189
SCO5053	mu_wt45	-0.365164191317036	0.122291745076388	0.0015996674204602	0.0059630188111549	260.905308490761
SCO5054	mu_wt45	-0.250641158655534	0.186638819077843	0.125941630632421	0.23153749339731	112.822719600006
SCO5055	mu_wt45	-0.0128346180756191	0.187030796668026	0.938170955926598	0.95930489373062	111.218756098289
SCO5056	mu_wt45	-0.0319231386278945	0.128015736940491	0.791366166598146	0.861870678091691	340.735430174127
SCO5057	mu_wt45	0.0721650930527272	0.109685361746089	0.493367248393262	0.635800086945178	317.575623163193
SCO5058	mu_wt45	-0.0750813627529651	0.0758939417347014	0.312938568107294	0.461765766358265	1989.29963784438
SCO5059	mu_wt45	0.148904390201996	0.079800401474649	0.0558611079974339	0.12066060865433	1054.92629972681
SCO5060	mu_wt45	-0.0684108712770844	0.100936278530742	0.483911584712789	0.627948140122833	669.017165733208
SCO5061	mu_wt45	-0.123218263767851	0.0802738182319908	0.121594439558549	0.225612772523706	1433.87133409023
SCO5062	mu_wt45	-0.247314463331798	0.133487116108295	0.0481512861944899	0.10647040812613	238.280587877393
SCO5063	mu_wt45	-0.281027958795198	0.141371418601068	0.0322625909882727	0.0766541960378742	214.415983456326
SCO5064	mu_wt45	-0.297022705935374	0.118546057371173	0.0082775653406773	0.0243331877687153	468.010876677057
SCO5065	mu_wt45	0.183112988163906	0.167094660518783	0.226305101222442	0.361415375460724	145.444587794626
SCO5066	mu_wt45	-0.0360960196440076	0.324583912063373	0.841728926613117	0.896723712500228	8.93548600008769
SCO5067	mu_wt45	0.271801883134916	0.238294144871628	0.159987527991639	0.278716610848162	57.0823290480694
SCO5068	mu_wt45	0.0117593480491053	0.172671579988224	0.940733019041624	0.960639700006339	98.3961490281414
SCO5069	mu_wt45	0.232906521569923	0.291189011903497	0.265552915317583	0.409100670759341	29.6287981009011
SCO5070	mu_wt45	0.129166007817208	0.167975020796641	0.401080584725878	0.551679239916707	172.259956788214
SCO5071	mu_wt45	0.0412396549116354	0.361395429313153	0.772836186937819	0.848099933596205	57.4081399869265
SCO5072	mu_wt45	-0.135980417834791	0.358656738368188	0.448566426781619	0.595280285151986	373.116216949625
SCO5073	mu_wt45	0.0158788469869438	0.326283297187406	0.933117724868947	0.95645092991158	394.163818373452
SCO5074	mu_wt45	-0.167210963979525	0.376012050274307	0.352151139744278	0.502533003823576	386.269064740334
SCO5075	mu_wt45	-0.145149561841558	0.347664993859507	0.447694498629008	0.594626240939426	328.406305417401
SCO5076	mu_wt45	-0.0479674007738833	0.237764322070823	0.80037532849007	0.867755557277802	838.435864137815
SCO5077	mu_wt45	-0.445781748739834	0.238206578668074	0.0238211392947079	0.0597089151449007	346.133078120042
SCO5078	mu_wt45	-0.15891556995032	0.228024358251908	0.395808675184884	0.546344146334925	345.187878659355
SCO5079	mu_wt45	-0.302876381770386	0.385308919562466	0.170602111784144	0.293536418125222	244.918643169491
SCO5080	mu_wt45	-0.0280824192051014	0.306005266923438	0.884998610998762	0.927327201878863	243.903987400241
SCO5081	mu_wt45	-0.071309991607183	0.252268309934489	0.706266291238399	0.802140100216765	167.698592770426
SCO5082	mu_wt45	0.149104406919661	0.186274980001331	0.363256070295774	0.513710346973632	1069.55988315018
SCO5083	mu_wt45	0.112877286758212	0.35109105619392	0.524393912769601	0.663251323633604	4584.97265609495
SCO5084	mu_wt45	0.0676578376294134	0.340268602977764	0.691063198986605	0.790684287912828	4538.40407458965
SCO5085	mu_wt45	0.117333608470707	0.279009124451911	0.557751065960152	0.691455928525202	838.974308479094
SCO5086	mu_wt45	-0.10309357845527	0.342325661832645	0.573195582707077	0.704635259431286	124.091811563183
SCO5087	mu_wt45	0.191758095981574	0.372421463853609	0.317169419789131	0.466385288788698	148.519437217558
SCO5088	mu_wt45	0.0542801909574194	0.340148810026505	0.754139526461736	0.836120114545401	106.484114310884
SCO5089	mu_wt45	-0.0809612466515817	0.351828795040817	0.630764793187275	0.746843036377989	32.2775070888515
SCO5090	mu_wt45	0.0521977577032509	0.347909389083624	0.749275144086627	0.83213890612736	94.8152702266829
SCO5091	mu_wt45	0.196915928429892	0.364347822209934	0.318609091177677	0.467511899365112	95.7456602034802
SCO5092	mu_wt45	-0.0218239804058258	0.289538256247483	0.911429976175315	0.944269141786051	62.2213163677147
SCO5093	mu_wt45	0.330432532794364	0.323488186788093	0.139141570831022	0.250467601567067	47.6789920960893
SCO5094	mu_wt45	-0.200878753085155	0.296763905529247	0.332517925680067	0.482147918489326	42.0684416946197
SCO5095	mu_wt45	-0.0476428489528745	0.172040476209997	0.756821215581982	0.837554507381047	83.3407662810414
SCO5096	mu_wt45	-0.086261544868741	0.155040379985243	0.54351764678773	0.679007471130323	166.205966685068
SCO5097	mu_wt45	0.302804576250019	0.277466263624622	0.14812454815873	0.262777840128685	47.9595387174574
SCO5098	mu_wt45	0.138743334023773	0.27903200618992	0.491653117373974	0.634216348612513	22.0938780853188
SCO5099	mu_wt45	-0.482706512982036	0.132942599139139	0.0001136645390428	0.0005695998841969	354.997604241483
SCO5100	mu_wt45	-0.0852749780641902	0.080420421031627	0.278339133674158	0.423475038876124	2124.06403661593
SCO5101	mu_wt45	-0.503743477334575	0.101123596476706	2.53747204164913e-07	2.14917853376394e-06	886.277229341554
SCO5102	mu_wt45	-0.191441005790085	0.133330008822824	0.125049115689481	0.230378382221848	1291.06101854303
SCO5103	mu_wt45	0.219098828096726	0.16023815928234	0.132854630828669	0.241254658390658	220.601088887169
SCO5104	mu_wt45	-0.555481756010682	0.0913871717307694	3.72378261698189e-10	4.55626007254118e-09	2850.88523324355
SCO5105	mu_wt45	-0.510570325377557	0.129303122844596	2.94046459004016e-05	0.0001693249910402	388.110158219868
SCO5106	mu_wt45	-0.754005560690617	0.221241461866296	0.0001253125645305	0.0006231887681015	70.3310651709708
SCO5107	mu_wt45	-0.408506901531496	0.199824293676669	0.0187798295083741	0.0489795617070235	172.818433958074
SCO5108	mu_wt45	-0.329677933349708	0.194880632763595	0.0521692295173834	0.114068376667086	93.2687469305073
SCO5109	mu_wt45	-0.472242255698106	0.217760243066697	0.0112298410010815	0.031534422832611	99.4380765420061
SCO5110	mu_wt45	-0.363883570028119	0.0752223257109069	6.29780976008127e-07	5.01459106074289e-06	5603.06619281848
SCO5111	mu_wt45	-0.0321453224552526	0.0667017515629541	0.623377303990505	0.741229259429583	4955.7816889556
SCO5112	mu_wt45	-0.670487566408368	0.0856607187121578	1.28729763473178e-15	2.8201886450283102e-14	1623.26398926316
SCO5113	mu_wt45	-0.920342697780709	0.0818010378415459	3.5201042080596895e-30	1.85289780562498e-28	6167.30263996475
SCO5114	mu_wt45	-0.973548628762922	0.0971776510588516	1.80501978101969e-24	7.45093165396706e-23	939.761879612274
SCO5115	mu_wt45	-0.783038339037306	0.100372596332803	1.06620271342791e-15	2.38920796611861e-14	962.247969313644
SCO5116	mu_wt45	-0.727046368690799	0.119435560348411	2.59718944784806e-10	3.26438410888979e-09	824.12038357755
SCO5117	mu_wt45	-0.423856844568377	0.0838962007487611	2.77975115823341e-07	2.34425681011018e-06	1558.5228221125
SCO5118	mu_wt45	-0.332287205108942	0.108795731715128	0.0014178700373872	0.0053488959611485	595.673167479977
SCO5119	mu_wt45	-0.333524403083784	0.111452857598774	0.0017329058764208	0.0063898358198255	467.221177341658
SCO5120	mu_wt45	-0.229465265490753	0.116021252174488	0.0374266559210163	0.0865126031206987	546.228448832684
SCO5121	mu_wt45	-0.660534915368809	0.107091837829443	1.80224396513125e-10	2.30211716914078e-09	925.052642040238
SCO5122	mu_wt45	-0.137042372899915	0.0708858705247567	0.0488308496760557	0.107608978367324	1772.81009548025
SCO5123	mu_wt45	0.32130870957143	0.0899653140627003	0.0002350717176502	0.0010935157067203	3569.07549208541
SCO5124	mu_wt45	0.492994414741645	0.105476168589224	1.24295481478435e-06	9.446215709645e-06	1797.41346334521
SCO5125	mu_wt45	0.827509091722281	0.0573883418973075	7.36104894662126e-48	7.8017171470744e-46	2471.03764134392
SCO5126	mu_wt45	0.382472839439309	0.0837534137616722	2.94480903505773e-06	2.11309581536668e-05	723.641790325413
SCO5127	mu_wt45	0.0183033177256514	0.128472961134312	0.895095277013898	0.934359501747621	181.539010419792
SCO5128	mu_wt45	-0.435303594706795	0.0631338551334249	2.22515558898632e-12	3.5762080500860097e-11	5688.32259719252
SCO5129	mu_wt45	-0.130187441494172	0.129978881081635	0.287324604443538	0.434197856002056	205.019142956779
SCO5130	mu_wt45	0.166189003695268	0.248855372861657	0.392926358752228	0.543321832103971	42.317830393498
SCO5131	mu_wt45	-0.110962223353468	0.169378198941178	0.475057359619518	0.619905702619159	104.663018729157
SCO5132	mu_wt45	0.104568103543458	0.124115766461304	0.374589956239302	0.524816307755783	232.088501711662
SCO5133	mu_wt45	0.318525370559027	0.155357138906505	0.0247769780220138	0.0615734596408916	135.336485626706
SCO5134	mu_wt45	-0.09317902239514	0.103007985123258	0.347709595394347	0.497552701455549	444.078496554748
SCO5135	mu_wt45	-0.0872921984849384	0.064283166128426	0.168455905286672	0.290820969659557	2836.36250446722
SCO5136	mu_wt45	0.319956940691204	0.0817065971127334	6.0230483234003e-05	0.0003217899727549	1489.2034047303
SCO5137	mu_wt45	0.268073743033172	0.0932729016591192	0.0030144100053876	0.0103375678496961	10151.0149787051
SCO5138	mu_wt45	-0.103859960893301	0.0913412298224301	0.243316804956717	0.382661660572595	831.712820277524
SCO5139	mu_wt45	-0.316808831339162	0.0959354046307103	0.0006371396027017	0.0026577926219105	546.566732100054
SCO5140	mu_wt45	-0.116645722122178	0.0811082652319928	0.140823198735198	0.252624965160146	683.268825918289
SCO5141	mu_wt45	-0.0244952153003524	0.137896518455361	0.849108213595696	0.901523719944639	205.297089563251
SCO5142	mu_wt45	0.191535558477775	0.105864225193484	0.0600355492397516	0.128159720383063	433.985662602243
SCO5143	mu_wt45	0.135843965207625	0.113721777965776	0.209877928160831	0.342209121626356	488.241764995283
SCO5144	mu_wt45	-0.361365164178999	0.076550560140651	1.41550410008909e-06	1.06645520240141e-05	1608.53116834514
SCO5145	mu_wt45	0.0417440665474726	0.0819650928253525	0.580561131501488	0.710940156057784	2306.17838782827
SCO5146	mu_wt45	-0.0736518960747479	0.115080823450004	0.502957576309012	0.643401773118835	393.038307587566
SCO5147	mu_wt45	-0.0573285139503793	0.096964231892267	0.5395807397241	0.675919460414648	3181.55211976308
SCO5148	mu_wt45	-0.0927028584115671	0.11772206922902	0.408854200576617	0.558843411488743	1940.03845790867
SCO5149	mu_wt45	-0.446006507832588	0.0762776214558477	2.4130494358838703e-09	2.66932958048479e-08	1647.56873916026
SCO5150	mu_wt45	-0.438976560296275	0.0747948790549689	2.16216124650018e-09	2.40878276367911e-08	1103.20640697036
SCO5151	mu_wt45	-0.471469961309765	0.0743511998091932	9.851255791473e-11	1.3140033872878e-09	1708.48292496818
SCO5152	mu_wt45	-0.177239040645233	0.058630389557729	0.0023905938036903	0.0084191410877158	1692.51183421505
SCO5153	mu_wt45	-0.0956673639386132	0.127485021094859	0.42627217662035	0.575133783112576	192.806795125901
SCO5154	mu_wt45	-0.150016391820928	0.0823575448922155	0.0617801833418224	0.131276612828478	829.626892508408
SCO5155	mu_wt45	0.177191190434415	0.117848500755552	0.114541879733396	0.215514307910051	332.775535395565
SCO5156	mu_wt45	0.0081583966715764	0.139233607387444	0.947488936796223	0.964709299142253	646.188779223982
SCO5157	mu_wt45	-0.0771903077469066	0.139350311329809	0.551093815211024	0.685523995670112	2998.44802821038
SCO5158	mu_wt45	0.106301793781482	0.137284322214738	0.40865073789449	0.558662669915719	164.409073238082
SCO5159	mu_wt45	0.0634498993043709	0.204482205537521	0.717752573317674	0.809947270647527	67.2357384882069
SCO5160	mu_wt45	-0.158415319464706	0.102488791921581	0.108090981988809	0.206216874662669	884.691954429836
SCO5161	mu_wt45	-0.398094579448073	0.0805883631022731	4.25235857606772e-07	3.44893984613228e-06	807.883619476348
SCO5162	mu_wt45	-0.31498024624669	0.140055079014554	0.0155587566491391	0.0415907731421944	172.12613177892
SCO5163	mu_wt45	0.300978784860791	0.203601311202606	0.0853184518881363	0.171128482421947	157.112224607525
SCO5164	mu_wt45	-0.256265839472807	0.0927797039542836	0.0044176043218205	0.0142522709568239	551.799392891611
SCO5165	mu_wt45	-0.14323061789504	0.0957487122364062	0.123641466416495	0.228491993662717	404.629332037693
SCO5166	mu_wt45	-0.030783835579224	0.107496549569076	0.76427477532864	0.842438669919167	4157.62535371015
SCO5167	mu_wt45	-0.442928538487681	0.0851526777099782	9.20534735690488e-08	8.33689830487355e-07	1025.1716645304
SCO5168	mu_wt45	-0.407080836466852	0.0806673588678112	2.50836438305027e-07	2.12682182229873e-06	800.509545877646
SCO5169	mu_wt45	-0.0587444743649813	0.074602355460736	0.40271488623269	0.553054255423392	3900.97459858624
SCO5170	mu_wt45	0.298035889670437	0.0817764223669249	0.0001909944884726	0.0009100666908205	2513.00835383994
SCO5171	mu_wt45	0.488588758067133	0.112094552016075	5.320384994871e-06	3.60343519125849e-05	719.768057923983
SCO5172	mu_wt45	0.114806981348304	0.0831912679084052	0.160647093460558	0.279679279469735	944.630261165528
SCO5173	mu_wt45	-0.0092961106351658	0.0988251980977297	0.922977351581565	0.950354513747149	1055.3572904677
SCO5174	mu_wt45	-0.385291679045422	0.0640157244638608	9.78043781998348e-10	1.13138604457419e-08	10464.2436031888
SCO5175	mu_wt45	-0.476414981287877	0.106049801726699	3.02925030190532e-06	2.16378962821889e-05	2850.05413516593
SCO5176	mu_wt45	-0.498747306854804	0.069933438416135	4.48988390726162e-13	7.72240339575721e-12	4249.53539316803
SCO5177	mu_wt45	-0.389967164836116	0.0667948690833911	2.90425666172666e-09	3.16802294825066e-08	3193.82918714515
SCO5178	mu_wt45	-0.0343461486028669	0.089379774079737	0.691281673112107	0.790684287912828	6681.05993692443
SCO5179	mu_wt45	-0.270708300876326	0.0816089564048857	0.0006859369550816	0.0028314755466869	1201.71557920098
SCO5180	mu_wt45	0.0284958258697704	0.0988340581430522	0.754245800128613	0.836120114545401	763.270127455146
SCO5181	mu_wt45	-0.151058674385454	0.0615131396794791	0.0127827713203378	0.0352639027314137	1469.94021391112
SCO5182	mu_wt45	-0.120239614905614	0.116025225655765	0.277627087099737	0.422883908355649	376.075862283978
SCO5183	mu_wt45	-0.0422399726011622	0.113185298156505	0.699448544156352	0.796925601331484	341.003835347034
SCO5184	mu_wt45	0.052446711481491	0.081098967106621	0.505946999158297	0.646172010160972	795.410685186655
SCO5185	mu_wt45	0.0705547974997809	0.114088230852263	0.518364087923465	0.65818976020907	1014.72038155537
SCO5186	mu_wt45	0.185349418415478	0.116010466637242	0.0937492823529933	0.184649829606862	526.041414673745
SCO5187	mu_wt45	0.38139214608516	0.160199962177947	0.0092115881229356	0.0266297403789842	467.761954387693
SCO5188	mu_wt45	-0.130494543181586	0.0832002617859208	0.108420476376641	0.20664442192515	887.118595265165
SCO5189	mu_wt45	1.69733227626224	0.212384848917504	1.01149091498951e-16	2.5508434875442804e-15	8486.04538323656
SCO5190	mu_wt45	1.83764154716442	0.423320530806029	7.40495453052877e-07	5.80770583829372e-06	7988.62155926754
SCO5191	mu_wt45	1.7069895291695	0.433927182477536	4.98649768934748e-06	3.39676376383024e-05	4118.01269517902
SCO5192	mu_wt45	0.424315623636797	0.0864531560744368	4.65887086674228e-07	3.75149119177204e-06	747.85929254267
SCO5193	mu_wt45	0.0358681298796293	0.153936639099266	0.798562859662696	0.866868997693359	147.628112849184
SCO5194	mu_wt45	-0.255008962275691	0.0938382302768552	0.0051169715852113	0.0161174329890812	463.544097896087
SCO5195	mu_wt45	-0.426618995973632	0.0795709653076423	4.68737595532602e-08	4.38700353432243e-07	1671.40547042654
SCO5196	mu_wt45	-0.293547207606248	0.100888925681806	0.0025281246485744	0.0088321076252871	596.21300397939
SCO5197	mu_wt45	-0.430174714902123	0.0995634797098774	7.58478019168387e-06	5.00314811130165e-05	793.63341449956
SCO5198	mu_wt45	0.136399772758926	0.0810757375329921	0.0844590718120285	0.169805819077606	858.16526045407
SCO5199	mu_wt45	0.284406285296805	0.0817694675479081	0.0003720739712061	0.0016514862230728	3920.97165052003
SCO5200	mu_wt45	-0.155512919462751	0.0824612278042126	0.0535238496012064	0.116478233191527	867.907077787663
SCO5201	mu_wt45	0.0512646273663832	0.132780601435804	0.681201715727532	0.783381973086662	307.691055063222
