""	"D24_1"	"D24_2"	"D24_3"	"C24_1"	"C24_2"	"C24_3"	"D45_1"	"D45_2"	"D45_3"	"C45_1"	"C45_2"	"C45_3"
"SCO0152"	7.2978163979945	7.06454967037789	7.20374475895492	7.09076659755313	7.11131614768174	7.19623336381611	7.29627168154693	7.06043207126004	7.17144055484788	7.24015607247224	7.21213630710542	7.01563456732593
"SCO0153"	7.69255212531983	7.56512597974785	7.44673426240567	7.56000823992448	7.6242066094422	7.77273823113606	7.18638960708241	7.33863130694418	7.24957285387364	7.62463260095288	7.60670069903999	7.44445970091337
"SCO0154"	6.8656081172277	6.84509779107363	6.81713319758144	6.84183621034251	6.98683359382328	6.86411972791247	7.11498241605276	7.01142036101591	7.08322233778196	7.04722231793464	7.12436652318792	7.06235094044737
"SCO0155"	7.70228556670152	7.81435370953389	7.75508991810682	7.62765005891362	7.67518811756815	7.79608322850227	7.85427551165316	7.79297969472999	7.80175429121029	7.76179359173183	7.72065012420385	7.91506371794596
"SCO0156"	7.26690053445556	7.12869441723613	7.07862855442758	7.10872138159431	7.08253986157967	7.19623336381611	7.21949671688525	7.41895608222077	7.20597473449618	7.40500104676705	7.40541946079125	7.28826145112302
"SCO0157"	6.71354563270201	6.4234206960654	6.4234206960654	6.4234206960654	6.66864360199165	6.64441180775957	6.75184659600756	6.85263595463039	6.72665054770782	6.58565770091736	6.76011535277647	6.76692916067486
"SCO0158"	6.89587744655309	6.9389604733001	6.95034839518703	6.77739844074747	6.93187212452107	6.89062782723829	7.37942906210578	7.55215173730251	7.50963059057323	7.31303276371589	7.27782808477706	7.30950363927794
"SCO0159"	7.4367638942653	7.35348948685286	7.3581175183703	7.14319208786569	7.11131614768174	7.1330389555263	8.36755013676436	8.22970590877329	8.32880160797676	7.84414195867936	8.16939451917692	8.03655663461217
"SCO0160"	7.18349237323896	6.99270804915769	7.00525343122344	7.05321224971545	7.20312735280877	6.86411972791247	10.5314427959381	10.6988428747254	10.4663068349918	9.93685288222839	10.3354806893136	10.2671344752982
"SCO0161"	6.59111238278648	6.4234206960654	6.4234206960654	6.4234206960654	6.62372455989661	6.4234206960654	6.58789936998159	6.67183616638916	6.75547072787599	6.4234206960654	6.63665453544692	6.56393339587259
"SCO0162"	7.00078810838365	6.80858425194576	6.92051616668132	6.94689614885897	6.95085841819577	6.89062782723829	7.77906106596087	7.71887020775017	7.54009779330921	7.53218867084851	7.48741624031107	7.59220998232443
"SCO0163"	7.20096258678957	7.08667031617381	6.92051616668132	6.87050390501296	7.1388534763213	6.86411972791247	10.6417766533015	10.8363518457183	10.767986120969	10.157373650562	10.3386372438493	10.2861790527133
"SCO0164"	7.14717010721239	7.36834036512845	7.12302748500355	7.01311203721652	7.12523037446706	6.89062782723829	9.67636356640457	9.73583024410351	9.59781582128193	8.94053527012542	9.2694129854753	9.17217715269398
"SCO0165"	7.51048831598643	7.30723494747774	7.2762108542723	7.20724968583699	7.11131614768174	7.04428703508115	8.88300080798857	8.83741870291026	8.9686454226394	8.23043519150603	8.18988296841533	8.30076389934306
"SCO0166"	7.4986117758065	7.51670073224471	7.57723024874663	7.56996728084408	7.54643491985445	7.48312625583422	10.1984399689994	10.0958866926852	10.1346138587276	10.0661710522966	10.1198626566001	10.1883105950226
"SCO0167"	7.32755444808778	7.4113724129086	7.16458061907396	7.23722312662043	7.2506462641615	7.11626219437888	8.34111600564999	8.4605968486995	8.3686129986522	8.15421232961932	8.2445093591461	8.38257782564847
"SCO0168"	7.55652744392064	7.32295140584353	7.29328663791076	7.2660248363718	7.2506462641615	7.308044935146	7.93219659891554	7.89236770874578	7.94245373337318	7.76179359173183	7.97323622907277	7.59220998232443
"SCO0169"	7.38393494239038	7.38293002689539	7.47436923024096	7.34648330908812	7.46163259889832	7.22580626648546	8.16331494909048	8.11300169680341	8.24121000058019	7.91327352508366	7.97323622907277	7.8460549741723
"SCO0170"	7.31282507977684	7.39727037193221	7.38869583188604	7.41968924299807	7.33756789179214	7.3209379711718	8.83266066376731	8.73940712095793	8.60829368728738	8.35982755208453	8.58679313755714	8.48403154427559
"SCO0171"	6.59111238278648	6.66745257911446	6.72876608319285	6.69788487723141	6.73974931198323	6.77232911137851	6.96602646248119	7.17476074428968	7.21712164005376	7.14190115034034	7.05856297203294	7.06235094044737
"SCO0172"	6.92426022860488	6.4234206960654	6.72876608319285	6.69788487723141	6.84714610246029	6.77232911137851	10.2618079059812	10.2945692567861	10.1168172884882	9.66595941858329	10.0521259119721	9.8204907465025
"SCO0173"	7.2825136060194	7.32295140584353	7.22254217895737	7.10872138159431	7.35788732992081	7.08132680585719	8.87592343819901	8.96718760470322	8.87275237888528	8.3700285170659	8.42922995713222	8.52516801699992
"SCO0174"	6.75824098974302	6.72212013194534	6.81713319758144	6.64763215684853	6.79740793457136	6.80544574758053	8.62280675700164	8.60741497516842	8.47777947060247	8.24736838065401	8.41235583591267	8.35589473738933
"SCO0175"	6.66043943324375	6.66745257911446	6.59993105397474	6.74018611164386	6.56511374893089	6.69394660373371	6.79041510196847	6.95766487798518	6.96369122502048	6.74738461442605	6.84873481960919	6.70411424634548
"SCO0176"	6.4234206960654	6.4234206960654	6.4234206960654	6.58204183138879	6.4234206960654	6.57976131828887	6.79041510196847	6.95766487798518	6.65847404796107	6.65273789857179	6.76011535277647	6.79430714585324
"SCO0177"	6.66043943324375	6.66745257911446	6.72876608319285	6.84183621034251	6.79740793457136	6.64441180775957	6.75184659600756	6.82825327144993	7.02659465607572	6.93405982457864	6.87433225090131	7.07713730300753
"SCO0178"	6.79755257856385	6.80858425194576	7.05517514492212	6.84183621034251	6.8698898320473	6.98386011658311	7.51346010605241	7.24941728339147	7.1946509957085	7.19274440194188	7.2522425385013	7.24393047802672
"SCO0179"	7.12824643545037	7.12869441723613	7.25874546452324	7.09076659755313	7.12523037446706	7.26803878900066	8.76888322283805	8.53258767463617	8.58743085797749	8.57599118457103	8.54916506292338	8.50476373710832
"SCO0180"	6.97651092017043	6.87861651621777	7.05517514492212	7.01311203721652	6.91211731997122	6.96213036831563	7.46703810678516	7.31726178778061	7.32027447839107	7.19274440194188	7.18410403492128	7.14625050466255
"SCO0181"	6.75824098974302	6.90976043031253	6.77578515872407	6.69788487723141	6.66864360199165	6.86411972791247	7.44289451343259	7.50119523887941	7.26008157083547	7.27014568201463	7.2651433182557	7.36025405272802
"SCO0182"	6.4234206960654	6.4234206960654	6.4234206960654	6.4234206960654	6.4234206960654	6.57976131828887	6.65590303950917	6.62633444718962	6.72665054770782	6.58565770091736	6.72470566310595	6.66660403452482
"SCO0183"	6.59111238278648	6.66745257911446	6.72876608319285	6.74018611164386	6.70646654275663	6.64441180775957	7.01267380301504	7.04455020750162	6.94672397359555	6.65273789857179	6.87433225090131	6.86619669784249
"SCO0184"	6.75824098974302	6.80858425194576	6.81713319758144	6.74018611164386	6.76980331798549	6.80544574758053	6.96602646248119	6.93843876012046	6.96369122502048	6.90810560035889	6.98455434257528	6.90808111749919
"SCO0185"	6.95106129673953	7.01767715715828	6.85444588193158	7.68213983622365	7.39708663882057	7.25422520082329	8.66917682374953	8.51850735277942	8.57838664735112	8.81293615659667	8.83307117009418	8.74513903579108
"SCO0186"	7.39745156801505	7.12869441723613	7.10121800616702	7.2660248363718	7.08253986157967	7.14939814494188	9.30734837837365	9.11994861809086	9.16008254402736	9.38143269872468	9.53930438010576	9.35538840064747
"SCO0187"	6.71354563270201	6.87861651621777	7.05517514492212	7.0335110951077	6.95085841819577	6.96213036831563	8.91784218469819	8.62057094677499	8.78771391357333	8.97305207313823	9.00086030058823	8.90120258672036
"SCO0188"	7.14717010721239	7.01767715715828	7.16458061907396	7.22239105684468	7.21530157829972	7.40588459773295	8.99798178769022	8.84019563819082	8.80311751282124	8.83802117447074	8.93678622696081	8.8677641612903
"SCO0189"	7.72147956307245	7.47864188014834	7.64767795420456	7.66430403449414	7.79567262189849	8.06165718838809	9.04264136984717	9.09717403872952	9.07294428128251	9.24336277667107	9.14290004883578	9.22532152890568
"SCO0190"	7.2825136060194	7.14872683631233	7.25874546452324	7.37160368608906	7.26206294758301	7.50401914822002	8.35175646918359	8.15159004497731	8.14260883863853	8.50485462103148	8.32897953718547	8.47353880780256
"SCO0191"	7.69255212531983	7.56512597974785	7.3581175183703	7.98733140946189	7.75703677590666	7.78057703634321	9.12190383906314	8.96971076946566	8.98659152237617	9.18128691271498	8.96780709104541	9.28036090450992
"SCO0192"	8.63703221063699	8.20128697094323	8.1956593251641	10.0094300548682	9.31407704740844	9.06682524470449	9.94404500599995	9.89642954533594	10.0579125959614	10.3981640501651	10.2441426309481	10.4076245441586
"SCO0193"	10.7082054580742	8.79960640024611	9.52233992007465	11.7035306437051	11.4727410218853	11.2803212710859	10.5248739907084	10.4819433904882	10.1168172884882	11.5016515605183	11.4384457377242	11.4935097756121
"SCO0194"	12.3585521294279	9.72460662540408	11.4017941897388	12.8489323919717	12.9146921623705	12.8546203352594	11.4944614204903	10.80439319551	9.16791493126919	12.7846552913594	13.0595715350389	12.4021925239304
"SCO0195"	11.4468548747111	7.55325165304637	9.60191779436192	12.2897307186421	12.283411633416	12.0757013750603	9.88171346600203	9.5921270616241	8.0945689209117	11.9089751574086	11.9836163154703	11.723815683395
"SCO0196"	8.68894109826276	7.08667031617381	7.2408652662983	9.970850240124	9.71685681602063	9.30889421671676	7.73485983791081	7.75320649886693	7.34873257985412	9.13068185113211	8.70720450423408	9.11690412250132
"SCO0197"	7.37019722094639	7.06454967037789	7.03075735730579	8.38110603711967	7.98668699283159	7.67376835365585	7.35264497625352	7.28408571598973	7.28067089344531	7.67244101521948	7.34989120487924	7.81596716936899
"SCO0198"	7.52221337551036	7.30723494747774	7.32635812633437	7.47626436479051	7.35788732992081	7.34611696996504	7.50207483381121	7.71887020775017	7.54756151178804	7.51035761852352	7.53510614722658	7.53751305326985
"SCO0199"	7.08865603003219	6.84509779107363	7.1441280835048	6.99193976291012	6.95085841819577	6.9156639269242	7.47886877997648	7.1877596815572	7.20597473449618	7.19274440194188	7.05856297203294	7.25525940557336
"SCO0200"	7.1087583511124	7.14872683631233	7.00525343122344	7.01311203721652	7.15220185286957	7.11626219437888	7.47886877997648	7.49242184028776	7.37623162299315	7.47660430901757	7.39460377296907	7.33018894788452
"SCO0201"	6.75824098974302	6.87861651621777	6.81713319758144	6.77739844074747	7.02054373996142	6.73564529015258	7.07611126475794	7.0759033400115	6.92916223863123	7.12406238130739	6.84873481960919	6.90808111749919
"SCO0202"	7.62165351081002	7.56512597974785	7.43258560137907	7.50856629819015	7.51344871897027	7.56400214139962	7.52470636076739	7.44722588420079	7.29076175150653	7.45337850118691	7.32658835207643	7.42644923765538
"SCO0203"	9.95586194362516	9.8753332682173	9.82508220982579	9.8614538476507	9.89594809090053	9.88383014913884	9.80201800723296	9.75889748093585	9.72661351510407	9.98751279252535	10.0712669847433	9.99668948978077
"SCO0204"	8.23669353627725	8.22738056279934	8.02478928715461	8.11953635614076	8.18226626085127	8.13239417973907	8.24680643418083	8.07311944266724	8.27622620874278	8.29141766865454	8.42082086899341	8.37880034227706
"SCO0207"	6.66043943324375	6.4234206960654	6.59993105397474	6.64763215684853	6.66864360199165	6.69394660373371	6.91474618390552	6.95766487798518	6.89198537797285	6.65273789857179	6.76011535277647	6.70411424634548
"SCO0208"	7.26690053445556	7.30723494747774	7.10121800616702	7.0335110951077	7.12523037446706	7.00473940044296	8.20577613798803	8.35247110548668	8.17637487411279	8.01980019511494	8.12734193713794	8.00608357249215
"SCO0209"	6.95106129673953	6.84509779107363	6.72876608319285	6.74018611164386	6.66864360199165	6.9156639269242	7.78768334340738	7.80591338029239	7.71135784493124	7.65359178290915	7.68938542153724	7.61473010571128
"SCO0210"	6.66043943324375	6.72212013194534	6.77578515872407	7.01311203721652	6.62372455989661	6.57976131828887	7.13356390038183	7.10572543098158	7.14741872205018	7.10572029976136	7.09233150180999	7.20885868049896
"SCO0211"	6.8656081172277	7.01767715715828	6.88869554905993	6.64763215684853	6.79740793457136	6.73564529015258	7.4053822922912	7.04455020750162	7.10967641598504	7.20889776894865	7.00399189199242	6.86619669784249
"SCO0212"	7.1087583511124	7.14872683631233	7.00525343122344	7.0335110951077	7.03666737529591	6.96213036831563	7.47886877997648	7.43790398856093	7.183142463609	7.40500104676705	7.5804770344844	7.27741844646577
"SCO0213"	7.0678817644745	6.99270804915769	6.97851330039218	7.01311203721652	6.8698898320473	6.9156639269242	7.54679884478371	7.26115062581265	7.27044582225735	7.37975025087148	7.2257507192573	7.24393047802672
"SCO0214"	6.79755257856385	6.9389604733001	6.77578515872407	6.84183621034251	6.91211731997122	6.80544574758053	7.11498241605276	7.10572543098158	7.01153256673902	7.08683297686564	7.04094002485749	6.94650892884461
"SCO0215"	6.97651092017043	6.99270804915769	6.95034839518703	6.4234206960654	6.66864360199165	6.89062782723829	7.29627168154693	7.10572543098158	7.1946509957085	7.17621151779368	7.04094002485749	6.9991701237375
"SCO0216"	7.48657856498777	7.46559149185888	7.43258560137907	7.43129979629798	7.4436730119072	7.38248773127494	7.62031209420967	7.73960760708448	7.68586164257355	7.40500104676705	7.51632553884137	7.47941403435166
"SCO0217"	7.00078810838365	6.80858425194576	7.07862855442758	6.87050390501296	6.91211731997122	7.06309240657306	7.11498241605276	7.04455020750162	7.183142463609	7.08683297686564	6.89851058738194	7.22073806945334
"SCO0218"	6.75824098974302	6.66745257911446	6.67288883986645	6.81099077988861	6.62372455989661	6.64441180775957	6.91474618390552	6.99409286368857	6.80655898796906	6.70412851384864	6.79208491677736	6.66660403452482
"SCO0219"	7.1087583511124	6.96653061852154	6.81713319758144	6.92278095661413	6.8230711865949	6.86411972791247	7.21949671688525	7.16151220013332	7.27044582225735	6.98222266555937	6.96438272099502	7.07713730300753
"SCO0220"	7.0678817644745	6.72212013194534	7.1441280835048	6.81099077988861	7.003946464849	6.86411972791247	7.07611126475794	6.97619356416157	7.04126908374465	7.02637796787665	6.79208491677736	7.03162945637709
"SCO0222"	8.63703221063699	8.92967988459109	8.76985566936676	8.80423192166513	8.87395456818922	8.9230183582185	8.5431993325138	8.35247110548668	8.59939319612656	8.72703851950561	8.66595165874714	8.73367451416772
"SCO0223"	7.71192733813565	7.6443847623068	7.80490312054282	7.79109381216203	7.88659506672184	7.83389454258223	7.45504858876663	7.38972819909996	7.59822608177032	7.62463260095288	7.5804770344844	7.75958737778186
"SCO0224"	7.95921713525649	8.16106493396192	8.22304296986356	8.43297639247016	8.45977939842201	9.17910607341617	8.13204367623395	7.95585283471951	8.18467078952653	8.17817992319042	8.2445093591461	8.03153305985242
"SCO0225"	7.35622849568301	7.16817732458395	7.38869583188604	7.19178059631405	7.1388534763213	7.24015227974337	6.91474618390552	7.14800027884435	7.12250138998818	6.98222266555937	6.84873481960919	7.01563456732593
"SCO0226"	8.23063694214837	8.32655080872651	8.26300285241051	7.9186229965208	8.03871717303183	8.17732461687475	7.65019412411369	7.6314323508446	7.83025275495349	7.51035761852352	7.55351643680546	7.47941403435166
"SCO0227"	6.4234206960654	6.4234206960654	6.59993105397474	6.58204183138879	6.4234206960654	6.4234206960654	6.88689303886898	6.62633444718962	6.61541159442944	6.4234206960654	6.68445929468524	6.4234206960654
"SCO0228"	6.4234206960654	6.4234206960654	6.4234206960654	6.4234206960654	6.56511374893089	6.4234206960654	6.70799883895297	6.56696146721749	6.65847404796107	6.4234206960654	6.57426834626731	6.56393339587259
"SCO0229"	8.27241952240355	8.36757192686828	8.47360179447547	8.43297639247016	8.41944244836955	8.66815282661374	8.76117610582112	8.54997561276748	8.54777764379413	8.7688099576652	8.86051142920782	8.57156450904123
"SCO0230"	7.90443901121598	7.85955243612058	7.99236149903022	8.00058959667498	8.03361808696401	8.17732461687475	8.21172261005185	8.11789397874241	8.03983615275456	8.2247384153066	8.11118333982992	8.18254135782705
"SCO0231"	6.92426022860488	7.20550578574213	7.29328663791076	6.92278095661413	7.34779088357947	7.4617383511079	7.52470636076739	7.69770748499786	7.40285341251699	7.35371386852856	7.34989120487924	7.36025405272802
"SCO0232"	6.8656081172277	6.66745257911446	6.85444588193158	6.77739844074747	6.76980331798549	6.57976131828887	6.4234206960654	6.82825327144993	6.87219998133295	6.4234206960654	6.57426834626731	6.66660403452482
"SCO0233"	7.51048831598643	7.66590493933553	7.70279241097321	7.4979259364575	7.46163259889832	7.45084894030079	7.39250525232267	7.64654379707195	7.63285491534212	7.44153345541234	7.5804770344844	7.62946020915129
"SCO0234"	6.83303382875372	6.76812494976429	6.77578515872407	6.58204183138879	6.91211731997122	6.69394660373371	7.03459640115322	6.85263595463039	6.89198537797285	6.88062245092124	6.72470566310595	6.88762771495142
"SCO0235"	8.27241952240355	8.03157875478374	8.02478928715461	8.00716183372849	8.02335232231189	8.01833919111523	8.61419719993695	8.63359627734651	8.64617926258221	8.14814515720097	8.02689984107622	8.12348678908524
"SCO0236"	7.47438318643151	7.74769591883585	7.56497415368077	7.69094124340755	7.53008793474983	7.60197705459187	8.20577613798803	8.21628038740264	8.10786416780998	7.99235057450978	7.89095963131194	7.93714702051276
