	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0225	0.014174297155765101	0.016369981965513404	0.00256709122720942	0.007798480997331473
SCO0226	0.0023808941168344134	0.012050444627687722	0.016760193849048415	0.0013852258410532396
SCO0227	0.010385302149761088	0.023618710514221784	0.008386888190427063	0.02271371665646998
SCO0228	0.0	0.005119799597198965	0.006692307076780833	0.007100940596367433
SCO0229	0.010128436582706297	0.01502489715486547	0.019557995844296124	0.021800874926618634
SCO0230	0.0045639026130294275	0.007406965075594274	0.008829619212462152	0.0032945522598209925
SCO0231	0.037164172030347234	0.021952742340145902	0.08068208940912328	2.7462563712607117e-05
SCO0232	0.012392784680034803	0.06120392904787777	0.012539013285362527	0.015069838166949083
SCO0233	0.010415979554290114	0.020415154702484735	0.0006082895351786062	0.009503522389443523
SCO0234	0.0012582085988559635	0.009165980858120577	0.028178494610014322	0.00848378557071812
SCO0235	0.019895184271305516	0.0002595846754715564	6.869945385250084e-05	0.0041062500543363805
SCO0236	0.01938230275047859	0.0035751949717792754	0.006492743224905091	0.0025768051096062656
SCO0237	0.0015205831255083763	0.0017327597797507062	0.04007945994568683	0.004738169669729466
SCO0238	0.0004444247942804728	0.0004696005401379106	0.0052561574888230446	0.009613431225724632
SCO0239	0.03996413932930818	0.0029214841314722925	0.008619565424749566	0.004029952007948676
SCO0240	0.0009787384913663467	0.006589128137219937	0.0018839318824948805	0.007908658061192855
SCO0241	0.002080367423625402	0.023607378377758306	0.002724723022482899	0.005871831140568594
SCO0242	0.006075625105466203	0.03496867581082819	0.0041083402166740834	0.0012050588041730664
SCO0243	0.015170628416053078	0.020927057211271506	0.0013660512668451311	0.0026628504291960203
SCO0244	0.00144592614172346	0.0017476409037241924	0.0052975928090215774	0.00514539839811895
SCO0245	0.04694212753697678	0.005348475886605794	0.01322586272596404	0.0120527731902671
SCO0246	0.012698324537359506	0.001119857236133596	0.0009677551523182915	0.011804453018610765
SCO0247	0.0011997461629879786	0.016048400301449717	0.006784112881950752	0.023747893253667135
