	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0159	0.04679974723407022	0.07108965850047137	0.01628415405419007	0.16353314607961758
SCO0160	0.10671235899770834	0.11995727681232966	0.16988068836447212	0.2131749142029201
SCO0161	0.09681684046927769	0.08378572437357976	0.11564548970267126	0.10839807286531002
SCO0162	0.0965355380077097	0.12428861657018501	0.03368864220919014	0.052581455432947025
SCO0163	0.14102016349185184	0.09871018822242988	0.1568071441045689	0.09327306121637569
SCO0164	0.13520204531795427	0.06922669875991351	0.11733943526371443	0.16895429391324593
SCO0165	0.12725326140978682	0.06662479555056758	0.08190743883634452	0.05610286800010705
SCO0166	0.041174217257116605	0.05178600233151875	0.044913106065185636	0.061218157089067284
SCO0167	0.1254937645690344	0.06257367011439349	0.07401667150213695	0.11501250276985553
SCO0168	0.14418361324426787	0.026458014420377367	0.029711940963771447	0.19089595341287363
SCO0169	0.05250475880442667	0.06459673825564029	0.11792396322377861	0.06362511434746371
SCO0170	0.04647741589529405	0.11271460706146871	0.052871360033942084	0.11365148020658265
SCO0171	0.06896341130547917	0.13442050568535666	0.03731849010761791	0.04705995566352979
SCO0172	0.2524196253875535	0.09459681768902228	0.0746306901896553	0.1943619226283847
SCO0173	0.050520293880032825	0.053630239573342356	0.15238102247086896	0.07829132165283087
SCO0174	0.047959168664072495	0.07966093228215909	0.08888430631085906	0.0838517403371699
SCO0175	0.03712502420641219	0.09834752941835452	0.09072516074599427	0.07422858732278363
SCO0176	0.0	0.14994225670834052	0.09092877750241479	0.07387021068640007
SCO0177	0.03758781072511273	0.14181195378543168	0.10356807844974676	0.10421807029074238
SCO0178	0.14565836342477614	0.17046857349846326	0.0752185941016445	0.032220937779492455
SCO0179	0.07521466188751147	0.1236718248514505	0.09399239777891921	0.03597329520825815
SCO0180	0.08845368274883701	0.08561696157758453	0.05049813277088985	0.024729294974180263
SCO0181	0.08288074980851957	0.12580099859582883	0.10543559927242656	0.05352661943317294
SCO0182	0.0	0.05154744027148723	0.09026330032599413	0.06983605081077308
SCO0183	0.06896341130547917	0.04989231270729819	0.04858071761857824	0.12565488662337615
SCO0184	0.03182195433129821	0.015298265909730371	0.03267614262604734	0.044144771187946526
SCO0185	0.08207380870287548	0.07586135987364435	0.21785914830695552	0.04606865999276011
SCO0186	0.1636763485384152	0.09867170155861386	0.09286060447654836	0.09952123788797178
SCO0187	0.1708469439656367	0.14901919741680245	0.04482136770480643	0.05142519833990671
SCO0188	0.08026225468197958	0.10347571532730315	0.10804476506680091	0.05066758728506715
SCO0189	0.12449231037282316	0.02732263885142103	0.20244135952448994	0.0535592299576713
SCO0190	0.07137684364489202	0.11824409133190047	0.1211581824382927	0.09381729406793388
SCO0191	0.1687880485415161	0.08342373093583165	0.12671301755637734	0.15972850738125527
SCO0192	0.2532178272895539	0.08297573518523306	0.48873187725436507	0.09177729791110803
SCO0193	0.9636191483534858	0.22422844713364914	0.21189438529220475	0.03438340918974844
SCO0194	1.3332924659956433	1.1949249509883562	0.036435615621286895	0.33015245815488636
SCO0195	1.9476897355918057	0.9592033409259165	0.1217867276419057	0.1337607950288566
SCO0196	0.8839279153207187	0.22841118279110773	0.3339490776659541	0.24061610722973245
SCO0197	0.18698563519676956	0.040604395856054645	0.35445052679903527	0.2386995816748616
SCO0198	0.1189822809768669	0.11432114221710898	0.07198380389352352	0.01503163611592506
SCO0199	0.15906858074037042	0.16306821445572012	0.038175760753727236	0.1005006374598133
SCO0200	0.07404431805592071	0.06353245631485067	0.07220063572370918	0.07338348540218467
SCO0201	0.06019241091241408	0.08478110082892228	0.15385604138171982	0.1448994798818085
